timestamp,tmv_x,tmv_y,tmv_z,twv_x,twv_y,twv_z
1554967486.858851,-4.824836254,-24.04872513,1.099921584,,,
1554967487.262295,-4.899627209,-23.88725662,1.104051352,,,
1554967487.464023,-4.93068552,-23.81552315,1.103157401,,,
1554967487.86744,-4.992306709,-23.69281197,1.119442105,,,
1554967488.27096,-5.065423012,-23.58398247,1.125603676,,,
1554967488.674327,-5.133786201,-23.45861435,1.119462252,,,
1554967488.876055,-5.16432333,-23.3860054,1.116006494,,,
1554967489.07832,-5.195310116,-23.31036949,1.112854958,,,
1554967489.481188,-5.250833511,-23.15018272,1.112594962,,,
1554967489.884669,-5.303503513,-22.98978996,1.115733027,,,
1554967490.288112,-5.367964268,-22.86486435,1.127833128,,,
1554967490.691504,-5.428385258,-22.74520683,1.110238075,,,
1554967490.893732,-5.449172974,-22.68294334,1.101770997,,,
1554967491.296663,-5.496343136,-22.54544258,1.093988657,,,
1554967491.498365,-5.529571056,-22.47517967,1.097622395,,,
1554967491.901847,-5.604070187,-22.33834839,1.10637033,,,
1554967492.305277,-5.670354366,-22.1954422,1.113892555,,,
1554967492.506967,-5.698943138,-22.1247921,1.117563128,,,
1554967492.708669,-5.714631081,-22.0581646,1.12698257,,,
1554967492.910423,-5.729687691,-21.99361992,1.131027102,,,
1554967493.112099,-5.754525661,-21.93577766,1.131874561,,,
1554967493.313815,-5.7909832,-21.87108994,1.126379967,,,
1554967493.515543,-5.825865269,-21.79684067,1.123578668,,,
1554967493.918986,-5.879449368,-21.64019585,1.10834527,,,
1554967494.120714,-5.904053688,-21.56344604,1.102293372,,,
1554967494.52417,-5.951510906,-21.42702866,1.103497028,,,
1554967494.927613,-5.998070717,-21.30586433,1.116595507,,,
1554967495.331082,-6.054040432,-21.18520737,1.116487622,,,
1554967495.734474,-6.108818531,-21.04771233,1.116288185,,,
1554967496.137866,-6.160191059,-20.89038277,1.110022426,,,
1554967496.541296,-6.218174934,-20.73866463,1.105711222,,,
1554967496.945303,-6.274445057,-20.59532547,1.108575463,,,
1554967497.348196,-6.316697598,-20.43915176,1.114539385,,,
1554967497.751677,-6.36212492,-20.29729652,1.116700888,,,
1554967498.155082,-6.405077934,-20.16436195,1.101334572,,,
1554967498.558512,-6.442583561,-20.0206356,1.083472371,,,
1554967498.961956,-6.49582386,-19.8818531,1.089623094,,,
1554967499.36536,-6.549137592,-19.76182175,1.11635375,,,
1554967499.768791,-6.614639759,-19.63514328,1.113079071,,,
1554967499.970506,-6.648695946,-19.56816483,1.101464748,,,
1554967500.374,-6.699329853,-19.41833115,1.086609364,,,
1554967500.777431,-6.741866112,-19.2770195,1.081933856,,,
1554967501.18081,-6.778826237,-19.13252449,1.093770266,,,
1554967501.584266,-6.835351944,-18.98766899,1.094293118,,,
1554967501.987773,-6.907943726,-18.84482956,1.112492681,,,
1554967502.190845,-6.930553436,-18.76047325,1.12473321,,,
1554967502.592855,-6.987508297,-18.59927368,1.122172117,,,
1554967502.996311,-7.051510811,-18.45684814,1.114119768,,,
1554967503.399715,-7.091211319,-18.32733154,1.112485647,,,
1554967503.803172,-7.138546467,-18.20748329,1.11037147,,,
1554967504.206589,-7.190477848,-18.077034,1.100404501,,,
1554967504.610109,-7.244996548,-17.938097,1.082674265,,,
1554967505.013463,-7.305309772,-17.79490089,1.079364777,,,
1554967505.215165,-7.336163998,-17.72403336,1.090227962,,,
1554967505.618621,-7.38950634,-17.58385849,1.109140873,,,
1554967506.02232,-7.448741436,-17.44644165,1.118091464,,,
1554967506.425469,-7.497980595,-17.30962944,1.103682399,,,
1554967506.828925,-7.561745644,-17.17821693,1.08134532,,,
1554967507.232356,-7.626013756,-17.02250671,1.082390904,,,
1554967507.635786,-7.685032845,-16.88243675,1.090717554,,,
1554967508.039306,-7.734411716,-16.7506752,1.088024616,,,
1554967508.442647,-7.79422617,-16.62456703,1.092747331,,,
1554967508.644439,-7.82626009,-16.55898285,1.099640131,,,
1554967508.846103,-7.863413334,-16.49666786,1.106246829,,,
1554967509.047831,-7.887821198,-16.43098068,1.104067683,,,
1554967509.249533,-7.902107239,-16.35912704,1.09656477,,,
1554967509.653002,-7.930917263,-16.21491432,1.076186538,,,
1554967509.854704,-7.953437328,-16.14246178,1.075865626,,,
1554967510.057072,-7.97822237,-16.071064,1.085939884,,,
1554967510.45985,-8.036615372,-15.91898632,1.099995613,,,
1554967510.661578,-8.064919472,-15.84204388,1.105428696,,,
1554967511.064983,-8.117133141,-15.69626141,1.101965785,,,
1554967511.468439,-8.165253639,-15.57316875,1.099268436,,,
1554967511.871869,-8.214828491,-15.44084835,1.09764111,,,
1554967512.275325,-8.26083374,-15.28852463,1.095159769,,,
1554967512.678756,-8.303449631,-15.13965607,1.092299819,,,
1554967513.082173,-8.362618446,-14.99022388,1.073819637,,,
1554967513.485616,-8.419380188,-14.83773613,1.069925308,,,
1554967513.889047,-8.453521729,-14.69905949,1.086834431,,,
1554967514.292477,-8.480762482,-14.57142448,1.097812653,,,
1554967514.494192,-8.499033928,-14.50504589,1.09754324,,,
1554967514.897623,-8.539786339,-14.3633194,1.092551589,,,
1554967515.301066,-8.591649055,-14.21831417,1.0851717,,,
1554967515.704509,-8.646775246,-14.08551311,1.094572663,,,
1554967516.107927,-8.714934349,-13.94690418,1.095888138,,,
1554967516.51137,-8.769556999,-13.81027985,1.089762449,,,
1554967516.914877,-8.812636375,-13.68656731,1.07820189,,,
1554967517.318384,-8.856451035,-13.53491306,1.091061115,,,
1554967517.721764,-8.897500038,-13.36858273,1.104784846,,,
1554967518.125117,-8.945205688,-13.22480106,1.097357512,,,
1554967518.326845,-8.979197502,-13.15708637,1.087645173,,,
1554967518.730288,-9.042135239,-13.03207588,1.081494093,,,
1554967519.133693,-9.085644722,-12.90475273,1.087443352,,,
1554967519.335421,-9.109176636,-12.83776379,1.090204716,,,
1554967519.537136,-9.136069298,-12.7693224,1.09386456,,,
1554967519.739095,-9.169446945,-12.70374012,1.095002532,,,
1554967520.142295,-9.237030029,-12.56771374,1.099835634,,,
1554967520.34401,-9.270425797,-12.49772358,1.109262466,,,
1554967520.545738,-9.299772263,-12.42200756,1.116637111,,,
1554967520.949168,-9.361217499,-12.2694521,1.127959371,,,
1554967521.352599,-9.414237976,-12.13227844,1.126758933,,,
1554967521.756029,-9.475040436,-12.00369644,1.119652867,,,
1554967522.159511,-9.54470253,-11.87074947,1.102452159,,,
1554967522.562941,-9.607780457,-11.73506165,1.100701809,,,
1554967522.966372,-9.66146183,-11.5905962,1.104300618,,,
1554967523.369776,-9.70947361,-11.46082306,1.104035854,,,
1554967523.77322,-9.769313812,-11.33660984,1.111835837,,,
1554967524.176765,-9.832848549,-11.20783043,1.12095964,,,
1554967524.58008,-9.891183853,-11.04918861,1.113170743,,,
1554967524.983524,-9.948868752,-10.88426781,1.115200043,,,
1554967525.386954,-10.00319099,-10.73431873,1.13367033,,,
1554967525.588695,-10.03215981,-10.66776752,1.134473562,,,
1554967525.992228,-10.07897377,-10.54212666,1.134711146,,,
1554967526.395568,-10.12027645,-10.40400219,1.133219004,,,
1554967526.798986,-10.16590691,-10.26647854,1.127334833,,,
1554967527.202736,-10.22375965,-10.12562561,1.131485343,,,
1554967527.606013,-10.28229809,-9.993268967,1.133591175,,,
1554967528.009303,-10.33972549,-9.866086006,1.134764194,,,
1554967528.412746,-10.40164185,-9.733070374,1.118969679,,,
1554967528.816164,-10.45482445,-9.589222908,1.112396002,,,
1554967529.219607,-10.50479031,-9.436279297,1.130623937,,,
1554967529.623063,-10.55616188,-9.290221214,1.138042569,,,
1554967530.026468,-10.60744476,-9.146572113,1.135105491,,,
1554967530.429924,-10.66372108,-9.004089355,1.146678448,,,
1554967530.631626,-10.68790054,-8.938825607,1.146178365,,,
1554967531.035363,-10.74693298,-8.818023682,1.128222466,,,
1554967531.23681,-10.78183365,-8.747552872,1.122744441,,,
1554967531.640215,-10.84426594,-8.597603798,1.125977039,,,
1554967532.043658,-10.89416981,-8.464688301,1.126330376,,,
1554967532.447114,-10.93568802,-8.332177162,1.122461915,,,
1554967532.850532,-10.98919392,-8.190473557,1.120753884,,,
1554967533.254103,-11.03370667,-8.053059578,1.121096611,,,
1554967533.657405,-11.07378387,-7.916594982,1.117551446,,,
1554967534.060874,-11.12116146,-7.781315804,1.138378739,,,
1554967534.46433,-11.17069244,-7.639028549,1.138432026,,,
1554967534.867824,-11.21397686,-7.489854813,1.125301003,,,
1554967535.27114,-11.25660992,-7.353975773,1.123723984,,,
1554967535.674647,-11.30713654,-7.220656395,1.131842136,,,
1554967536.078628,-11.36513615,-7.062086582,1.145731568,,,
1554967536.481431,-11.42665195,-6.907473087,1.155423164,,,
1554967536.888535,-11.48556995,-6.76467371,1.154217601,,,
1554967537.28833,-11.53256702,-6.630466461,1.148382068,,,
1554967537.69176,-11.56913185,-6.48896122,1.147642851,,,
1554967538.095191,-11.61070442,-6.341009617,1.14670217,,,
1554967538.498634,-11.6697216,-6.219247341,1.156642914,,,
1554967538.902051,-11.73473644,-6.090242863,1.162727356,,,
1554967539.305559,-11.77769566,-5.942522526,1.157503963,,,
1554967539.708925,-11.82413387,-5.806138992,1.140639782,,,
1554967540.112432,-11.88129711,-5.66554451,1.138192296,,,
1554967540.515811,-11.92256546,-5.526777744,1.133149624,,,
1554967540.91946,-11.97093391,-5.402713299,1.134953856,,,
1554967541.322775,-12.02889442,-5.254950523,1.133274436,,,
1554967541.726115,-12.07976723,-5.107685089,1.139065027,,,
1554967542.129584,-12.13247585,-4.953500748,1.150012732,,,
1554967542.3313,-12.16030979,-4.880908489,1.151716948,,,
1554967542.532976,-12.1858263,-4.811201096,1.147354603,,,
1554967542.737136,-12.20803261,-4.74185276,1.142580152,,,
1554967542.936407,-12.22145081,-4.682267189,1.141234756,,,
1554967543.138148,-12.2364912,-4.630500317,1.141761661,,,
1554967543.33985,-12.25303936,-4.585643291,1.137159348,,,
1554967543.74328,-12.26840115,-4.48964262,1.133478403,,,
1554967543.944995,-12.27643299,-4.437570095,1.133857131,,,
1554967544.146826,-12.2901535,-4.392146587,1.133907437,,,
1554967544.348439,-12.29733753,-4.347990036,1.133618593,,,
1554967544.75192,-12.31163216,-4.271317482,1.128497362,,,
1554967545.155299,-12.3187294,-4.196664333,1.134848475,,,
1554967545.760471,-12.34275341,-4.098427296,1.140740752,,,
1554967546.365603,-12.37556267,-3.993961334,1.124335647,,,
1554967546.769047,-12.38590813,-3.926428556,1.123044491,,,
1554967547.17249,-12.39723015,-3.87523818,1.12720716,,,
1554967547.575997,-12.42737007,-3.840821981,1.130031347,,,
1554967547.979376,-12.44675732,-3.801990032,1.141431451,,,
1554967548.384509,-12.46736145,-3.748976946,1.146212101,,,
1554967548.988195,-12.49107456,-3.6743505,1.127710819,,,
1554967549.593098,-12.48519421,-3.632765293,1.111583591,,,
1554967550.198295,-12.49001598,-3.617046833,1.128226876,,,
1554967550.803492,-12.50460529,-3.567369223,1.128917933,,,
1554967551.40856,-12.51667213,-3.535999298,1.121918917,,,
1554967551.610301,-12.50587559,-3.533977032,1.122314095,,,
1554967551.812029,-12.47678185,-3.524745464,1.12155807,,,
1554967552.013719,-12.44964123,-3.516339302,1.124788761,,,
1554967552.215434,-12.41837597,-3.509421587,1.127596498,,,
1554967552.417162,-12.38439655,-3.499262094,1.128673196,,,
1554967552.618864,-12.36161995,-3.489537954,1.128056407,,,
1554967552.825392,-12.3529501,-3.476587534,1.123659968,,,
1554967553.022308,-12.34115505,-3.454231262,1.110888124,,,
1554967553.22401,-12.33365154,-3.428289175,1.091835737,,,
1554967553.425751,-12.32226467,-3.40072751,1.080216169,,,
1554967553.627453,-12.29105759,-3.373647213,1.076378465,,,
1554967553.829181,-12.23467445,-3.342763424,1.079425693,,,
1554967554.030896,-12.15720272,-3.312679291,1.083577037,,,
1554967554.233226,-12.05162334,-3.278856039,1.078913569,,,
1554967554.434327,-11.93719101,-3.248308897,1.073237538,,,
1554967554.636349,-11.83000183,-3.220647335,1.067433596,,,
1554967554.838128,-11.73194313,-3.196332455,1.065127134,,,
1554967555.03969,-11.64108086,-3.169809341,1.057472706,,,
1554967555.2412,-11.56544399,-3.14552474,1.046122789,,,
1554967555.442915,-11.49980164,-3.124279976,1.027601957,,,
1554967555.644644,-11.43202877,-3.103788853,1.020824075,,,
1554967555.846564,-11.36180782,-3.080430746,1.020218015,,,
1554967556.049085,-11.294734,-3.053684235,1.029507637,,,
1554967556.249802,-11.2225666,-3.031258345,1.044531345,,,
1554967556.451504,-11.14011478,-3.008557796,1.044628263,,,
1554967556.653219,-11.06165791,-2.985589743,1.040266871,,,
1554967556.855396,-10.99617195,-2.961547613,1.037628174,,,
1554967557.258429,-10.87837219,-2.920382738,1.02994597,,,
1554967557.66241,-10.75542355,-2.884578705,1.02292037,,,
1554967557.863536,-10.68808174,-2.859144688,1.016189933,,,
1554967558.266967,-10.54422188,-2.812362432,1.010553241,,,
1554967558.670397,-10.39404678,-2.761860132,1.004455924,,,
1554967559.073853,-10.24859333,-2.718605042,0.9924758673,,,
1554967559.477271,-10.10495758,-2.678423166,0.9869765639,,,
1554967559.880701,-9.974583626,-2.628403664,0.9867650867,,,
1554967560.082493,-9.90749836,-2.59615922,0.9857777953,,,
1554967560.284144,-9.835172653,-2.571054697,0.979105711,,,
1554967560.48609,-9.765506744,-2.55044055,0.9731715918,,,
1554967560.687575,-9.694700241,-2.534267187,0.9704518318,,,
1554967560.889508,-9.627947807,-2.514144897,0.9737799764,,,
1554967561.292733,-9.490262985,-2.471844912,0.9840694666,,,
1554967561.696176,-9.347702026,-2.421514511,0.9708775878,,,
1554967562.10058,-9.211544037,-2.355060339,0.959158361,,,
1554967562.50305,-9.081274986,-2.294281483,0.9462143183,,,
1554967562.704765,-9.007048607,-2.27503109,0.9337605834,,,
1554967562.906519,-8.925984383,-2.258857012,0.9235204458,,,
1554967563.310051,-8.759555817,-2.229262114,0.9166604877,,,
1554967563.511639,-8.684808731,-2.213583946,0.9173694253,,,
1554967563.713367,-8.614126205,-2.191631556,0.9195539951,,,
1554967564.116784,-8.482319832,-2.130782604,0.9321194887,,,
1554967564.319344,-8.41874218,-2.105104208,0.9389625192,,,
1554967564.520637,-8.356981277,-2.07410121,0.9438588023,,,
1554967564.721943,-8.283013344,-2.044631958,0.941154778,,,
1554967565.125399,-8.137138367,-1.985054731,0.9155774713,,,
1554967565.530276,-8.00825882,-1.93636167,0.888610363,,,
1554967565.730544,-7.948901176,-1.915427446,0.8861956596,,,
1554967565.932285,-7.888546467,-1.892320156,0.882848382,,,
1554967566.335716,-7.752363682,-1.854278684,0.8761259317,,,
1554967566.538084,-7.681637764,-1.835340261,0.8750547767,,,
1554967566.940861,-7.535277367,-1.780884743,0.8823648691,,,
1554967567.344304,-7.38692379,-1.724498749,0.8824607134,,,
1554967567.747709,-7.237548351,-1.662725568,0.8706976175,,,
1554967568.151152,-7.085776329,-1.601567507,0.8632315397,,,
1554967568.352855,-7.011980534,-1.573147297,0.8577432632,,,
1554967568.756298,-6.871232986,-1.531469703,0.8521338701,,,
1554967569.161187,-6.747083187,-1.509779096,0.8376766443,,,
1554967569.361456,-6.676892281,-1.497277975,0.8289855123,,,
1554967569.563261,-6.606059551,-1.482297897,0.818046391,,,
1554967569.966666,-6.46855402,-1.4355371,0.8035924435,,,
1554967570.370519,-6.339930534,-1.377804875,0.7905840278,,,
1554967570.773527,-6.199212551,-1.328468442,0.7821396589,,,
1554967571.176944,-6.050131321,-1.286955476,0.7938549519,,,
1554967571.378621,-5.974898338,-1.268104315,0.8007776141,,,
1554967571.782256,-5.832881451,-1.220394731,0.8040964007,,,
1554967572.186429,-5.699846268,-1.174183249,0.7900753021,,,
1554967572.387261,-5.636071205,-1.150038481,0.7828621268,,,
1554967572.58904,-5.565451622,-1.12537086,0.7738482952,,,
1554967572.993098,-5.418217182,-1.084843278,0.7616791129,,,
1554967573.395799,-5.268529415,-1.04629004,0.7635223866,,,
1554967573.799268,-5.123112202,-1.01356256,0.7704151273,,,
1554967574.001123,-5.052783012,-0.9851132631,0.7649567723,,,
1554967574.404426,-4.904826641,-0.9121987224,0.7407173514,,,
1554967574.807831,-4.754354477,-0.8470852971,0.7307546139,,,
1554967575.009559,-4.678543568,-0.8251233101,0.7319378853,,,
1554967575.211287,-4.604944229,-0.8062259555,0.7373760343,,,
1554967575.412976,-4.534152508,-0.7886736989,0.7434615493,,,
1554967575.614704,-4.472119331,-0.7752310038,0.7530248761,,,
1554967575.816458,-4.417222023,-0.7550265789,0.7535296082,,,
1554967576.018147,-4.362392426,-0.7347871661,0.7579908967,,,
1554967576.421603,-4.244243145,-0.7090361714,0.7565155029,,,
1554967576.623319,-4.180733204,-0.6978914142,0.7510710359,,,
1554967576.825008,-4.114575386,-0.6837260127,0.7444248796,,,
1554967577.027517,-4.042037964,-0.6634839773,0.7377917171,,,
1554967577.228554,-3.971036434,-0.6425798535,0.7330157757,,,
1554967577.430167,-3.897680044,-0.6186031103,0.7314719558,,,
1554967577.631882,-3.819106817,-0.5848075151,0.7262043953,,,
1554967577.83361,-3.733134747,-0.5479716063,0.718883872,,,
1554967578.035376,-3.647399902,-0.5128871799,0.7113945484,,,
1554967578.237027,-3.574810982,-0.4835707545,0.7036930323,,,
1554967578.438756,-3.520773172,-0.4503433406,0.6983703375,,,
1554967578.640509,-3.480383396,-0.4218316674,0.6918308139,,,
1554967578.84225,-3.459884882,-0.3921092451,0.6926222444,,,
1554967579.043901,-3.454315662,-0.3599672019,0.6880280972,,,
1554967579.245642,-3.460030317,-0.3265015185,0.6840408444,,,
1554967579.649072,-3.483121872,-0.2893407643,0.683222115,,,
1554967579.8508,-3.492038488,-0.2768314481,0.6877447367,,,
1554967580.052477,-3.496876478,-0.2672731578,0.7003625631,,,
1554967580.254218,-3.490953207,-0.2658239603,0.7101686597,,,
1554967580.45592,-3.47418642,-0.274017334,0.716925621,,,
1554967580.657661,-3.449305773,-0.2905603945,0.729628861,,,
1554967580.859453,-3.416162729,-0.310847789,0.7392067313,,,
1554967581.061079,-3.37542057,-0.3279826343,0.7473571897,,,
1554967581.262807,-3.329415083,-0.343246907,0.7500593662,,,
1554967581.46465,-3.281959772,-0.3535543084,0.7484691739,,,
1554967581.66625,-3.234415293,-0.3583487868,0.7447766066,,,
1554967581.867952,-3.183798552,-0.3578148484,0.7417094707,,,
1554967582.069706,-3.132236719,-0.3485595882,0.7397481799,,,
1554967582.271383,-3.076127529,-0.3364175558,0.7402328849,,,
1554967582.473162,-3.011770487,-0.3183222711,0.7374992967,,,
1554967582.674826,-2.93691659,-0.2969799638,0.7288766503,,,
1554967582.876541,-2.852105618,-0.2765878439,0.7169080973,,,
1554967583.078397,-2.756630421,-0.2613366842,0.7017229199,,,
1554967583.279997,-2.659506798,-0.2491172552,0.6887250543,,,
1554967583.481866,-2.565180063,-0.2467548102,0.674625814,,,
1554967583.683415,-2.475971937,-0.2470342666,0.6645500064,,,
1554967584.086871,-2.326062918,-0.2657337487,0.6640835404,,,
1554967584.490416,-2.220770121,-0.2884938121,0.6639488935,,,
1554967584.692003,-2.177606583,-0.3091806769,0.660210669,,,
1554967584.893732,-2.133723259,-0.3324165642,0.6539325714,,,
1554967585.097584,-2.08754468,-0.3486595154,0.6509731412,,,
1554967585.297175,-2.039052248,-0.3523173928,0.6477100253,,,
1554967585.498903,-1.989384651,-0.3505344391,0.6453341842,,,
1554967585.701322,-1.942455292,-0.3399370313,0.6400786638,,,
1554967585.902333,-1.898337483,-0.3260018528,0.6367538571,,,
1554967586.104023,-1.855736852,-0.3140884042,0.639452219,,,
1554967586.305738,-1.816111803,-0.3002177179,0.650742054,,,
1554967586.507555,-1.781533599,-0.2850449681,0.6628417373,,,
1554967586.709245,-1.745711446,-0.2748719752,0.668330133,,,
1554967586.910909,-1.708592296,-0.2678233385,0.6682311296,,,
1554967587.112624,-1.669530272,-0.2627211213,0.6655090451,,,
1554967587.314327,-1.622640848,-0.2595981061,0.6541352868,,,
1554967587.718013,-1.493265986,-0.2569350898,0.6350661516,,,
1554967587.919511,-1.421731472,-0.261415273,0.6331806779,,,
1554967588.322941,-1.273793817,-0.2425734401,0.6268346906,,,
1554967588.727383,-1.116214514,-0.2201597244,0.6180528402,,,
1554967589.130058,-0.9831777811,-0.1853490174,0.6149808168,,,
1554967589.533245,-0.899281621,-0.1561731398,0.6180116534,,,
1554967589.936663,-0.8400924206,-0.1454109251,0.6128985286,,,
1554967590.340144,-0.7706224918,-0.1466130316,0.5945788026,,,
1554967590.541821,-0.728892386,-0.1463356316,0.5869077444,,,
1554967590.743536,-0.6877930164,-0.1466801167,0.5812794566,,,
1554967590.945264,-0.6485142112,-0.1483628899,0.5751234293,,,
1554967591.147031,-0.6136673689,-0.1485532373,0.5780728459,,,
1554967591.348746,-0.5855613351,-0.1438634247,0.5789498687,,,
1554967591.550423,-0.5585163236,-0.1364513934,0.582477212,,,
1554967591.752163,-0.5304648876,-0.1313976049,0.5864881873,,,
1554967591.953879,-0.5029168725,-0.1420157254,0.586587131,,,
1554967592.155568,-0.4737218618,-0.1521857977,0.5885270834,,,
1554967592.357335,-0.4459080994,-0.1592260599,0.5920324326,,,
1554967592.55905,-0.4161396027,-0.1623756737,0.5968171954,,,
1554967592.760727,-0.3849951625,-0.1659461111,0.6019155979,,,
1554967592.962429,-0.3537423313,-0.1619624645,0.6037467718,,,
1554967593.164157,-0.3315188587,-0.1630982459,0.6036992073,,,
1554967593.365923,-0.3145004809,-0.162333563,0.5987887979,,,
1554967593.5676,-0.2986281812,-0.1583951861,0.5922495723,,,
1554967593.76938,-0.285376817,-0.1516301036,0.5864218473,,,
1554967593.971044,-0.2702322304,-0.1479253024,0.5843008161,,,
1554967594.172797,-0.2530231178,-0.1479966193,0.5920394063,,,
1554967594.374602,-0.2379418164,-0.1431014538,0.6008481383,,,
1554967594.576189,-0.2202821225,-0.1361185014,0.608105123,,,
1554967594.777917,-0.2036460638,-0.1240113974,0.6126999855,,,
1554967594.97962,-0.1913075149,-0.1130848974,0.6119139194,,,
1554967595.18136,-0.1819010675,-0.1037565842,0.614503026,,,
1554967595.38305,-0.1715037078,-0.09814868122,0.6156503558,,,
1554967595.584778,-0.1577077955,-0.09622702003,0.6167169809,,,
1554967595.786493,-0.1419672817,-0.08718694001,0.6189081073,,,
1554967595.988208,-0.125189662,-0.0758613497,0.6232812405,,,
1554967596.189924,-0.1113496348,-0.06725112349,0.6252487302,,,
1554967596.392023,-0.1004513726,-0.0576421991,0.6291285157,,,
1554967596.593354,-0.08463253081,-0.04862948507,0.6254470944,,,
1554967596.795069,-0.0662605837,-0.05160880461,0.6248574257,,,
1554967596.996823,-0.04935965687,-0.05286606401,0.6270329356,,,
1554967597.198589,-0.02340732887,-0.06177631766,0.625269711,,,
1554967597.400215,-0.003288153559,-0.07078577578,0.6238883734,,,
1554967597.601943,0.006513800938,-0.08033944666,0.6163607836,,,
1554967597.803671,0.006407847162,-0.09576595575,0.6090346575,,,
1554967598.005373,0.0003877196286,-0.1076876,0.6027421951,,,
1554967598.207101,-0.003588877153,-0.1197932065,0.5987152457,,,
1554967598.408816,-0.004884181544,-0.1367738396,0.6005675793,,,
1554967598.610532,0.003182308981,-0.1481547207,0.5969763398,,,
1554967598.812272,0.01516873389,-0.1579201818,0.5923659801,,,
1554967599.013988,0.02974058315,-0.1617361158,0.58899194,,,
1554967599.21569,0.04239493236,-0.163354829,0.5860673189,,,
1554967599.417431,0.05034279078,-0.1651069373,0.5850183964,,,
1554967599.62145,0.05683290586,-0.1660216898,0.5876072049,,,
